DATE,MONTH,cloud_cover,global_radiation,precipitation,sunshine,temp_mean,temp_min,temp_max,humidity,humidity_class
20030624,6,4,2.62,0.94,10.9,6.4,2.5,10.2,0.81,Low
20030625,6,5,1.32,1.05,5.7,5.5,4,6.9,0.91,Mid
20030626,6,6,2.36,0.48,6,4.8,0.9,8.6,0.9,Mid
20030627,6,6,1.91,0.05,6.3,3.6,1.8,5.3,0.94,Mid
20030628,6,6,2.45,0.69,8,5.1,1,9.1,0.91,Mid
20030629,6,6,2.64,0.61,9.1,4.7,1.8,7.5,0.87,Mid
20030630,6,3,3.18,0.1,11.8,7.1,3.7,10.4,0.69,Low
20030701,7,6,1.13,1.6,3.4,6.9,4.6,9.2,0.93,Mid
20030702,7,6,2.94,0.93,7.2,1.6,-1.6,4.7,1,High
20030703,7,7,1.48,1.31,0,0.8,-1,2.5,1,High
20030704,7,8,1.81,1.28,0,-1.7,-2.6,-0.8,1,High
20030705,7,7,2.53,0.18,3.4,-1.3,-3.2,0.7,1,High
20030706,7,6,2.86,0,8.7,-0.4,-2.4,1.6,0.99,High
20030707,7,5,2.32,0,8.9,1.1,-1,3.2,0.92,Mid
20030708,7,6,1.77,0.02,3.8,1.6,-0.2,3.4,0.98,High
20030709,7,6,1.98,0.5,2.5,2.1,0,4.2,0.98,High
20030710,7,7,1.56,0.6,3.8,2.4,0.1,4.7,0.98,High
20030711,7,6,1.6,0.33,4.5,2.2,0.5,3.8,0.99,High
20030712,7,5,2.03,0.07,4,4,1.2,6.8,0.92,Mid
20030713,7,5,1.75,0.15,6.7,4.3,2.5,6,0.99,High
20030714,7,2,3.9,0,15.6,4.8,2,7.6,0.68,Low
20030715,7,2,3.79,0,0,6.6,3.5,9.6,0.8,Low
20030716,7,4,2.72,1.46,10.5,8.5,4.5,12.4,0.79,Low
20030717,7,7,2.02,3.05,5.7,6.1,3.2,9,0.97,High
20030718,7,6,3.17,0.64,9.7,2.1,-0.5,4.6,0.93,Mid
20030719,7,1,3.87,0,15.5,4.9,2.8,7,0.65,Low
20030720,7,2,3.92,0,15.1,6.4,3,9.8,0.76,Low
20030721,7,4,2.42,0.97,8.6,8.3,4.8,11.7,0.84,Low
20030722,7,6,2.25,1.26,7.9,8.1,4.5,11.6,0.88,Mid
20030723,7,5,2.19,0.91,8.1,4.6,2.4,6.7,0.85,Low
20030724,7,6,1.4,1.3,3.6,5.6,3.2,7.9,0.93,Mid
20030725,7,6,2.71,0,8,3.1,-0.5,6.6,0.95,Mid
20030726,7,5,2.05,0.03,6.3,6.3,3.1,9.5,0.92,Mid
20030727,7,4,2.21,0.6,8.5,8.4,5.7,11.1,0.85,Low
20030728,7,6,1.15,4.12,3.4,4.9,2.2,7.6,0.96,Mid
20030729,7,8,1.55,0,0.8,0.6,-1,2.2,1,High
20030730,7,8,2.23,0,2.4,-0.5,-2.7,1.8,1,High
20030731,7,7,1.47,0.65,3.6,0.9,-0.3,2,1,High
20030801,8,8,1.24,0.41,0,2.3,1,3.5,1,High
20030802,8,3,3.41,0,12.5,5,2.5,7.5,0.98,High
20030803,8,2,3.55,0,14.6,7.3,5,9.5,0.81,Low
20030804,8,2,3.54,0,14.7,7.8,5.4,10.2,0.75,Low
20030805,8,2,3.41,0,14.1,8.4,6,10.7,0.71,Low
20030806,8,5,1.69,0.16,7.4,8.1,5.8,10.4,0.95,Mid
20030807,8,5,1.78,0,11.2,7,5.3,8.7,0.92,Mid
20030808,8,3,2.42,0.1,10.8,6.3,3.8,8.8,0.77,Low
20030809,8,3,1.94,0.07,8.9,6.3,4.6,8,0.79,Low
20030810,8,3,2.08,0.44,10.7,7.1,4.4,9.8,0.9,Mid
20030811,8,1,3.22,0,12.7,7.8,5.9,9.6,0.75,Low
20030812,8,2,2.24,0,11.7,6.9,4,9.8,0.82,Low
20030813,8,2,3.34,0,13.7,8.8,6.1,11.5,0.58,Low
20030814,8,6,1.49,0.61,0,7.7,4.4,11,0.88,Mid
20030815,8,7,1.32,0.2,1.5,4.8,3.8,5.7,0.95,Mid
20030816,8,3,2.19,0.08,10,5.9,2.5,9.3,0.82,Low
20030817,8,4,1.69,0,7.9,7.5,5.1,9.8,0.88,Mid
20030818,8,6,1.66,0.58,7,7.4,5.4,9.3,0.91,Mid
20030819,8,6,2.29,0.22,7.1,5.8,1.9,9.6,0.91,Mid
20030820,8,4,1.49,0.36,6.1,4.6,2.4,6.8,0.91,Mid
20030821,8,7,1.47,0.81,3.3,5.7,2.9,8.5,0.93,Mid
20030822,8,5,1.4,0,3.9,6.4,3.7,9,0.96,Mid
20030823,8,7,1.39,0,5,7.2,4.8,9.6,1,High
20030824,8,2,2.89,0,13.7,5.9,3.9,7.9,0.75,Low
20030825,8,8,1.23,0,0,4.9,3.3,6.4,0.99,High
20030826,8,6,2.32,0,10.2,3.4,1.3,5.4,0.97,High
20030827,8,4,3.03,0,11.9,4.7,1.8,7.6,0.85,Low
20030828,8,5,1.48,0.43,7,6.1,3.8,8.4,0.95,Mid
20030829,8,8,0.24,2.76,0,4.2,3.3,5,1,High
20030830,8,6,1.69,1.23,5.4,1.9,-0.8,4.6,0.97,High
20030831,8,8,1.15,1.86,0.9,-2.1,-5.2,1.1,1,High
20030901,9,7,2.29,1.16,4,-3,-6.7,0.8,0.99,High
20030902,9,8,1.66,1.3,0,-4.6,-6.8,-2.3,1,High
20030903,9,4,2.61,0.38,8.5,-5.7,-8.4,-3,0.99,High
20030904,9,1,2.96,0,12.8,-3.8,-7.1,-0.5,0.74,Low
20030905,9,2,2.84,0,10.2,1.4,-1.5,4.2,0.63,Low
20030906,9,6,1.37,0.1,0.4,1.7,-0.1,3.5,0.93,Mid
20030907,9,7,1.28,0.1,2.7,0.9,-0.5,2.3,0.98,High
20030908,9,7,1.12,0.28,0,0.1,-1.4,1.5,1,High
20030909,9,8,1.09,2.15,0,1.5,-1,4,1,High
20030910,9,8,1.29,0.15,0,-0.9,-2.8,1,1,High
20030911,9,7,1,2.55,2,-3.8,-6.7,-0.9,1,High
20030912,9,8,1.45,2.07,0,-4.5,-5.8,-3.2,1,High
20030913,9,8,1.44,0.57,0.6,-3.3,-4.5,-2.1,1,High
20030914,9,5,2.57,0,7.8,-3.9,-4.9,-2.9,1,High
20030915,9,1,2.77,0,12.4,-3.4,-5.9,-0.9,0.61,Low
20030916,9,3,2.56,0,11.4,-1.4,-3,0.2,0.71,Low
20030917,9,3,2.5,0,12,2.7,-0.9,6.2,0.42,Low
20030918,9,1,2.5,0,12,5.8,3.2,8.3,0.54,Low
20030919,9,1,2.51,0,12.9,6.1,4.7,7.5,0.69,Low
20030920,9,1,2.47,0,11,6.7,4.5,8.8,0.71,Low
20030921,9,2,2.15,0,11,5.8,4.3,7.2,0.84,Low
20030922,9,3,2.6,0.1,10.1,3,1.5,4.5,0.69,Low
20030923,9,7,1.28,0.9,2.3,0.3,-1,1.5,0.99,High
20030924,9,8,1.06,0.36,0,-2.1,-5.2,1,0.99,High
20030925,9,0,2.5,0,12.1,-1.8,-5.5,2,0.36,Low
20030926,9,1,2.47,0,11.7,2,0.3,3.7,0.47,Low
20030927,9,4,2.45,0,10.9,-0.8,-2.6,1,0.87,Mid
20030928,9,5,2.1,0.3,8.8,-0.3,-1.8,1.2,0.92,Mid
20030929,9,8,1,0.44,0,-1.6,-4.4,1.2,0.99,High
20030930,9,6,2.11,0.53,7.2,-2.8,-5,-0.5,0.99,High
20031001,10,6,1.66,0,3.5,-1,-3.3,1.3,0.81,Low
20031002,10,6,1.87,0,6.3,2.1,0.2,4,0.83,Low
20031003,10,7,1.55,2.1,5.8,2.5,0.6,4.4,0.92,Mid
20031004,10,7,1.27,1.49,4.5,-0.8,-2.7,1.2,1,High
20031005,10,8,0.76,2.61,0,-5.1,-9.2,-1,1,High
20031006,10,5,1.83,0.26,6.8,-9.3,-10.5,-8,0.97,High
20031007,10,7,1.04,2.24,0,-7.5,-8.8,-6.2,0.98,High
20031008,10,8,0.93,4.57,0,-9.4,-12.3,-6.4,0.96,Mid
20031009,10,8,0.97,3.5,0,-8.1,-10.7,-5.4,1,High
20031010,10,4,1.89,0.04,8.8,-3.3,-5.8,-0.8,0.88,Mid
20031011,10,3,1.93,0,9.5,-2.7,-4.9,-0.4,0.49,Low
20031012,10,1,1.98,0,11.1,-0.8,-2.3,0.7,0.43,Low
20031013,10,4,1.92,0,10.3,-0.9,-1.9,0.1,0.38,Low
20031014,10,3,1.88,0,10.1,-4.9,-7.9,-1.9,0.43,Low
20031015,10,0,1.94,0,11.2,-8.5,-10,-7,0.32,Low
20031016,10,0,1.91,0,11.1,-7.3,-8,-6.5,0.5,Low
20031017,10,1,1.85,0,10.8,-6.4,-8.5,-4.2,0.39,Low
20031018,10,2,1.81,0,10.1,-4.8,-5.9,-3.7,0.3,Low
20031019,10,3,1.73,0,10.3,-2.6,-4.5,-0.7,0.6,Low
20031020,10,7,0.53,0.97,0,-3.9,-4.8,-3,0.98,High
20031021,10,8,0.89,1.44,0,-6.6,-9.8,-3.3,0.98,High
20031022,10,8,0.75,0.34,0,-8.7,-10.1,-7.2,0.96,Mid
20031023,10,8,0.83,1,0,-8.9,-10.7,-7,0.91,Mid
20031024,10,7,1.27,0.09,0.8,-14.1,-17.7,-10.4,0.95,Mid
20031025,10,1,1.69,0,10.4,-16.8,-19.5,-14.1,0.89,Mid
20031026,10,5,1.59,0.03,10.3,-14.2,-16.2,-12.2,0.66,Low
20031027,10,2,1.63,0,9.2,-14,-15,-12.9,0.65,Low
20031028,10,1,1.72,0,10.5,-8.2,-12.9,-3.4,0.21,Low
20031029,10,7,0.88,1.02,2.4,-5.8,-6.9,-4.6,0.97,High
20031030,10,8,0.66,1.58,0,-9.3,-12,-6.5,0.97,High
20031031,10,7,0.65,2.22,0,-8.4,-12.3,-4.5,0.98,High
20031101,11,8,0.75,5.35,0,-3.8,-4.6,-3,0.98,High
20031102,11,4,1.33,0.19,5,-6.6,-9.2,-4,0.98,High
20031103,11,3,1.56,0,9.9,-5.5,-8.7,-2.3,0.59,Low
20031104,11,1,1.53,0,9.7,-5.1,-7.2,-3,0.32,Low
20031105,11,2,1.52,0,9.5,-2.1,-3.4,-0.8,0.31,Low
20031106,11,4,1.43,0.06,7.7,-5.7,-9.6,-1.7,0.45,Low
20031107,11,8,0.73,0.51,0,-11.3,-13.1,-9.4,1,High
20031108,11,8,0.67,0.98,0,-8.9,-12.3,-5.5,1,High
20031109,11,1,1.42,0.41,9,-2,-5.9,2,0.35,Low
20031110,11,0,1.4,0,9.6,-1.3,-2.5,0,0.26,Low
20031111,11,0,1.38,0,9.9,-3.1,-5.7,-0.5,0.45,Low
20031112,11,1,1.36,0.25,9.5,-6.9,-8.2,-5.5,0.71,Low
20031113,11,8,0.72,1.4,1,-8,-9.2,-6.7,1,High
20031114,11,1,1.3,0,8.6,-7.8,-9.4,-6.1,0.67,Low
20031115,11,5,1.25,0.05,3.9,-8,-9.4,-6.5,0.82,Low
20031116,11,6,1.19,0.65,5.2,-6.4,-7.6,-5.2,0.95,Mid
20031117,11,5,0.66,0.53,4.7,-7.4,-10.6,-4.2,0.87,Mid
20031118,11,6,0.75,0.29,3.2,-6.5,-10.5,-2.5,0.92,Mid
20031119,11,2,1.24,0.3,8.1,-1.1,-3.5,1.3,0.51,Low
20031120,11,1,1.23,0,9.4,0,-1.7,1.7,0.39,Low
20031121,11,7,0.63,0,0,-2.5,-3.8,-1.1,0.66,Low
20031122,11,7,0.78,0.15,1.9,-4.1,-4.8,-3.3,0.99,High
20031123,11,6,0.77,0.18,0.4,-4.6,-5.3,-3.9,0.92,Mid
20031124,11,6,0.67,0.25,0,-3.6,-4.6,-2.5,0.77,Low
20031125,11,6,1.02,0.15,5.3,-4,-5.7,-2.2,0.95,Mid
20031126,11,8,0.53,2.03,0,-4.9,-6.1,-3.6,0.97,High
20031127,11,8,0.53,1.31,0,-5.8,-7.2,-4.3,0.97,High
20031128,11,8,0.53,1.38,0,-8,-10.7,-5.2,0.93,Mid
20031129,11,6,1.04,0,5.3,-10.3,-11.7,-8.8,0.96,Mid
20031130,11,2,0.92,0,6.4,-8.1,-10.4,-5.8,0.76,Low
20031201,12,6,1,0,5.4,-5.5,-6.7,-4.2,0.96,Mid
20031202,12,6,0.76,0.15,1.1,-4.3,-5.3,-3.2,0.88,Mid
20031203,12,6,0.95,0,2.9,-3.8,-5.2,-2.3,0.48,Low
20031204,12,6,1.05,0,6,-2.2,-3.8,-0.6,0.4,Low
20031205,12,2,1.06,0,8.4,-2.1,-3.6,-0.5,0.35,Low
20031206,12,5,0.95,2.02,6.1,-6.1,-11.6,-0.5,0.7,Low
20031207,12,3,0.87,0.22,5.9,-16.1,-20.8,-11.4,0.9,Mid
20031208,12,0,1.04,0.1,9,-13.1,-17,-9.2,0.52,Low
20031209,12,1,1.03,0.07,8.8,-8.9,-10.9,-6.8,0.88,Mid
20031210,12,8,0.49,0.53,0,-10.9,-12.6,-9.2,0.99,High
20031211,12,8,0.48,0.4,0,-8.8,-11.6,-6,1,High
20031212,12,5,0.75,0.09,5.1,-8.6,-9.9,-7.2,0.81,Low
20031213,12,5,0.72,0,3.1,-5.8,-10,-1.5,0.71,Low
20031214,12,8,0.62,2.49,2.8,-8.2,-14.4,-1.9,1,High
20031215,12,8,0.48,2.5,0,-16.3,-19,-13.6,0.99,High
20031216,12,8,0.47,1.08,0,-19.5,-20.6,-18.3,0.97,High
20031217,12,7,0.59,0.04,0,-14,-18.4,-9.5,0.94,Mid
20031218,12,0,0.97,0,7.2,-9.5,-10.6,-8.4,0.92,Mid
20031219,12,2,0.79,0,8.4,-9.6,-10.3,-8.8,0.85,Low
20031220,12,1,0.66,0.1,7.9,-9.9,-10.9,-8.8,0.91,Mid
20031221,12,8,0.28,1.81,0,-10.3,-12.2,-8.4,0.96,Mid
20031222,12,8,0.46,1.15,0,-15.4,-18.5,-12.2,0.93,Mid
20031223,12,6,0.43,0.09,0,-22.4,-26.2,-18.5,0.89,Mid
20031224,12,1,0.7,0.41,8.4,-20.4,-26.2,-14.6,0.56,Low
20031225,12,3,0.67,0.1,6.9,-10.9,-14.7,-7,0.63,Low
20031226,12,4,0.47,0,3,-5.5,-7.9,-3.1,0.25,Low
20031227,12,6,0.59,0.29,2.4,-5.9,-8.7,-3.1,0.49,Low
20031228,12,8,0.28,1.53,0,-10,-11.2,-8.7,0.96,Mid
20031229,12,8,0.3,1.45,0,-9.7,-10.4,-9,0.96,Mid
20031230,12,7,0.44,0.53,0,-8.8,-10.5,-7,0.96,Mid
20031231,12,8,0.46,0.43,0,-8.9,-10.3,-7.4,0.96,Mid
20040101,1,1,0.93,0.08,5.8,-10.4,-11.5,-9.2,0.86,Low
20040102,1,8,0.48,0,0,-12.7,-14.2,-11.1,0.93,Mid
20040103,1,1,1.03,0.3,8.3,-15.1,-16.6,-13.6,0.45,Low
20040104,1,6,0.76,2.11,4.3,-15.7,-17.9,-13.4,0.63,Low
20040105,1,8,0.39,2.25,0,-16.2,-17.4,-15,0.92,Mid
20040106,1,7,0.69,0.97,5.9,-13.2,-17.2,-9.1,0.96,Mid
20040107,1,6,0.76,0.95,1.8,-11.8,-14.4,-9.2,0.94,Mid
20040108,1,3,0.58,0.15,3.4,-11.4,-14.3,-8.5,0.74,Low
20040109,1,8,0.75,1.68,1.1,-10,-12.2,-7.7,0.96,Mid
20040110,1,8,0.4,2.41,0,-13.9,-15.6,-12.1,0.93,Mid
20040111,1,6,0.71,0.18,5.5,-12.1,-15.6,-8.6,0.89,Mid
20040112,1,8,0.81,1.07,2.3,-11.1,-13.4,-8.8,0.95,Mid
20040113,1,7,0.39,1.03,0,-8.1,-12.1,-4,0.96,Mid
20040114,1,4,0.98,0.63,6.1,-9,-13.7,-4.3,0.78,Low
20040115,1,8,0.41,1.42,0,-16.7,-19.9,-13.5,0.91,Mid
20040116,1,5,0.83,0.26,1.3,-16.5,-17.6,-15.3,0.8,Low
20040117,1,8,0.43,1.1,0,-14.2,-16.9,-11.4,0.91,Mid
20040118,1,7,0.49,0.31,0,-14.2,-15.5,-12.9,0.93,Mid
20040119,1,4,0.9,0.35,6.6,-14.2,-16.4,-11.9,0.76,Low
20040120,1,8,0.67,3.17,0,-12.8,-15.9,-9.6,0.94,Mid
20040121,1,8,0.86,1.4,0,-18.7,-21.5,-15.9,0.93,Mid
20040122,1,6,0.75,0.03,4.4,-22.5,-23.7,-21.2,0.89,Mid
20040123,1,1,1,2.18,9.5,-19.6,-21.5,-17.7,0.29,Low
20040124,1,3,1.03,0.18,9.2,-15.8,-19.2,-12.3,0.43,Low
20040125,1,8,0.48,0.51,0,-15.4,-18.4,-12.3,0.94,Mid
20040126,1,4,0.88,0.15,5.6,-17.6,-19.2,-15.9,0.9,Mid
20040127,1,8,0.69,1.48,0,-14.6,-17,-12.2,0.99,High
20040128,1,8,0.84,0.55,0,-18.4,-20.9,-15.8,0.97,High
20040129,1,5,0.97,0.11,1.4,-20.4,-21.8,-19,0.95,Mid
20040130,1,1,1.13,0,8.3,-19.2,-23,-15.4,0.84,Low
20040131,1,2,1.09,0.71,8.5,-10.7,-16.4,-5,0.51,Low
20040201,2,5,0.91,0,2.9,-5.7,-7.5,-3.8,0.45,Low
20040202,2,6,0.93,1.1,3.9,-6.2,-8.3,-4,0.73,Low
20040203,2,5,1.04,2.69,6.3,-5.5,-8,-3,0.71,Low
20040204,2,6,0.75,0,1.3,-1.8,-3.3,-0.3,0.24,Low
20040205,2,1,1.22,0,9.9,-1.9,-3,-0.7,0.32,Low
20040206,2,5,1.01,0,6.1,-2.1,-3.7,-0.5,0.44,Low
20040207,2,7,1.08,0.51,3.8,-7,-12.2,-1.8,0.75,Low
20040208,2,6,1,1.42,4.9,-13.8,-15.6,-12,0.94,Mid
20040209,2,8,0.85,1.31,0,-17.5,-19.5,-15.4,0.92,Mid
20040210,2,4,1.32,0.35,9,-16.8,-19.6,-14,0.93,Mid
20040211,2,8,0.94,2.58,0,-12.9,-14,-11.7,0.94,Mid
20040212,2,8,1.04,0.52,0,-16.2,-18.7,-13.7,0.92,Mid
20040213,2,7,0.86,0.44,0.4,-14,-17.4,-10.5,0.95,Mid
20040214,2,3,1.33,1.6,8.1,-11.5,-12.4,-10.5,0.83,Low
20040215,2,4,1.36,0.21,9,-12.9,-15.3,-10.5,0.81,Low
20040216,2,4,1.03,0.08,4.5,-13.9,-15.7,-12,0.98,High
20040217,2,1,1.8,0,10.5,-10.8,-14,-7.6,0.48,Low
20040218,2,7,1.06,0.74,1.6,-12.7,-15.9,-9.5,0.86,Low
20040219,2,6,1.08,0.1,0,-15.2,-17.6,-12.8,0.97,High
20040220,2,6,1.25,0.04,0.6,-12.1,-14.7,-9.5,0.98,High
20040221,2,8,0.35,0.26,0,-9.1,-11.6,-6.6,0.99,High
20040222,2,8,0.63,0.2,0,-5.7,-7.2,-4.2,0.99,High
20040223,2,8,0.75,2.5,0,-11.8,-19.6,-3.9,0.97,High
20040224,2,8,1.26,0.13,0,-20.9,-22.5,-19.3,0.92,Mid
20040225,2,3,1.6,0,8.9,-16.9,-22.7,-11,0.92,Mid
20040226,2,7,0.9,0.94,0,-13.8,-15.8,-11.8,0.94,Mid
20040227,2,8,1.14,0.59,0,-15.6,-18.7,-12.5,0.94,Mid
20040228,2,7,1.34,0.77,0.2,-17.2,-19.5,-14.8,0.91,Mid
20040229,2,8,1.43,0.28,0,-20.8,-22.5,-19.1,0.92,Mid
20040301,3,8,1.64,0.35,0,-21,-22.5,-19.5,0.93,Mid
20040302,3,8,1.52,0.87,0,-19,-22.2,-15.8,0.93,Mid
20040303,3,6,1.77,0.1,7.4,-15.2,-16.8,-13.5,0.95,Mid
20040304,3,5,1.92,1.24,6.1,-15.9,-17.7,-14,0.73,Low
20040305,3,1,2.06,0,11,-14.6,-17.1,-12.1,0.34,Low
20040306,3,6,1.9,0.1,7.4,-10.4,-12.8,-7.9,0.71,Low
20040307,3,8,1.35,0.92,0,-12.1,-14.7,-9.4,0.93,Mid
20040308,3,8,1.2,0.78,0,-16,-17.2,-14.7,0.9,Mid
20040309,3,7,1.64,0.06,0.9,-18.3,-19.6,-16.9,0.92,Mid
20040310,3,6,1.91,0.62,6.2,-17.5,-19.9,-15,0.94,Mid
20040311,3,8,1.62,0.27,0,-14.2,-16.5,-11.8,0.95,Mid
20040312,3,3,2.06,0,10,-10.7,-14.4,-7,0.83,Low
20040313,3,5,2.03,0.02,8.8,-5.7,-7.6,-3.8,0.71,Low
20040314,3,5,1.89,0,7.2,-4.5,-5.5,-3.4,0.85,Low
20040315,3,2,2.25,0,11.2,-6.2,-8.2,-4.2,0.62,Low
20040316,3,2,2.26,0,9.7,-4,-6.3,-1.7,0.4,Low
20040317,3,3,2.27,0,11.4,-1.2,-2.8,0.4,0.36,Low
20040318,3,2,2.37,0,11.5,-0.1,-2,1.9,0.41,Low
20040319,3,3,2.18,0,10,-3.4,-4.9,-1.8,0.86,Low
20040320,3,7,1.14,0.08,0.4,-3.9,-6,-1.8,0.98,High
20040321,3,6,2.39,1.4,8.7,-2.6,-4.7,-0.5,0.85,Low
20040322,3,8,1.63,1.45,0,-8.1,-12.3,-3.9,0.93,Mid
20040323,3,8,1.58,1.52,0,-12.7,-13.9,-11.4,0.92,Mid
20040324,3,8,1.57,1.33,0,-13.9,-15,-12.7,0.91,Mid
20040325,3,8,1.6,0.53,0,-14.8,-15.8,-13.8,0.9,Mid
20040326,3,7,2.03,0.17,0.8,-14.5,-17,-12,0.9,Mid
20040327,3,3,2.42,0.01,8.8,-14.8,-18.3,-11.2,0.91,Mid
20040328,3,1,2.64,0.1,11.7,-11.3,-14.4,-8.2,0.83,Low
20040329,3,0,2.75,0,11.7,-9.2,-11.9,-6.5,0.57,Low
20040330,3,1,2.81,0,12.3,-6.5,-8.5,-4.5,0.43,Low
20040331,3,3,2.57,0.07,9.1,-5.4,-6.7,-4,0.92,Mid
20040401,4,8,1.71,0.3,0,-3.2,-6.2,-0.1,1,High
20040402,4,8,1.59,0.05,1.4,-5.3,-6.2,-4.4,0.97,High
20040403,4,6,2.13,0.06,6,-3.6,-5.9,-1.3,0.82,Low
20040404,4,7,1.9,0.66,3.2,-3.8,-5.4,-2.2,0.97,High
20040405,4,8,1.83,0.77,0,-6.8,-9.3,-4.3,0.97,High
20040406,4,8,1.46,2.01,0,-9.1,-11.3,-6.8,0.95,Mid
20040407,4,7,1.98,1.17,2.1,-13,-14.6,-11.3,0.93,Mid
20040408,4,3,2.42,0.05,7,-12.6,-15.6,-9.6,0.92,Mid
20040409,4,7,2.06,0.63,0,-10,-13.6,-6.3,0.93,Mid
20040410,4,6,2.3,0.21,0,-7.9,-11,-4.8,0.96,Mid
20040411,4,8,1.95,1.39,0.3,-9.8,-11.1,-8.4,0.95,Mid
20040412,4,7,2.57,0.7,1.9,-11.2,-13,-9.3,0.93,Mid
20040413,4,8,2.37,1.1,0,-11,-11.9,-10,0.93,Mid
20040414,4,7,2.62,0.01,3,-9.1,-12.9,-5.3,0.93,Mid
20040415,4,8,2.03,0,0,-6.7,-8.2,-5.1,0.94,Mid
20040416,4,6,2.44,0.11,5.2,-7,-9.3,-4.7,0.94,Mid
20040417,4,8,2.11,0.1,1.8,-4.5,-6.6,-2.3,0.94,Mid
20040418,4,8,1.86,0.19,1.3,-4,-4.8,-3.2,0.94,Mid
20040419,4,8,1.74,0.65,0,-5.2,-7,-3.4,0.98,High
20040420,4,6,2.59,0,6.6,-4.9,-7.2,-2.5,0.95,Mid
20040421,4,3,3.27,0,12.9,-5.8,-9.4,-2.1,0.88,Mid
20040422,4,2,3.18,0,13.5,-3.3,-6.2,-0.3,0.87,Mid
20040423,4,6,2.79,0.45,8.2,-2.5,-3.7,-1.2,1,High
20040424,4,8,2.25,2.38,0,-6,-9.6,-2.3,0.97,High
20040425,4,8,2.07,0.68,0,-9.3,-11,-7.5,0.95,Mid
20040426,4,3,3.15,0.81,10.9,-6.7,-9.6,-3.8,0.91,Mid
20040427,4,5,3.06,0,8.4,-4.8,-7.2,-2.4,0.91,Mid
20040428,4,4,2.77,0,9.3,-3.4,-5.7,-1,0.93,Mid
20040429,4,5,2.01,0.04,4.1,-3.1,-4.4,-1.8,0.96,Mid
20040430,4,8,2.07,0.05,0,-3.6,-5,-2.2,0.98,High
20040501,5,8,2.25,0.23,0,-2.8,-4.8,-0.7,0.99,High
20040502,5,7,2.22,0.23,1.4,-3.1,-5.3,-0.9,0.96,Mid
20040503,5,7,2.08,0.15,0.9,-4.4,-5.9,-2.8,0.98,High
20040504,5,7,1.6,1.46,0,-3.3,-5,-1.6,0.99,High
20040505,5,8,2.02,0.82,0,-4.5,-5.9,-3,0.98,High
20040506,5,7,2.29,0.44,0,-5.2,-7.4,-3,0.98,High
20040507,5,7,2.47,1.89,1.5,-8.6,-10.6,-6.5,0.96,Mid
20040508,5,7,3,0.41,4.2,-9.7,-11.8,-7.5,0.95,Mid
20040509,5,8,2.25,2.1,0.3,-6.6,-9.3,-3.8,0.96,Mid
20040510,5,8,2.57,0.61,1.8,-7.9,-11.2,-4.6,0.96,Mid
20040511,5,4,3.08,0,8.5,-6,-8.5,-3.5,0.94,Mid
20040512,5,7,2.27,0.61,1,-3.6,-5.7,-1.5,0.93,Mid
20040513,5,8,2.34,2.52,0,-5.2,-6.3,-4,0.99,High
20040514,5,8,2.82,0.39,0,-6.8,-8.3,-5.2,0.97,High
20040515,5,8,2.75,1.79,0,-6.5,-8.3,-4.7,0.97,High
20040516,5,8,2.26,2.4,0,-6.3,-7.4,-5.1,0.98,High
20040517,5,8,2.7,0,0,-5.9,-8.3,-3.4,0.97,High
20040518,5,5,3.38,0,12.2,-2.7,-5,-0.4,0.97,High
20040519,5,6,2.52,0,7.1,-0.9,-2.3,0.5,0.95,Mid
20040520,5,1,3.89,0,14.3,0.2,-2.6,2.9,0.61,Low
20040521,5,7,1.93,1.07,5.1,0.8,-1,2.5,0.94,Mid
20040522,5,8,2.34,2.44,0,-3.6,-8.1,1,0.98,High
20040523,5,8,2.52,1.47,0,-8.1,-12.5,-3.6,0.94,Mid
20040524,5,3,3.96,0,14.8,-11,-14.6,-7.3,0.88,Mid
20040525,5,1,3.98,0,15.4,-6.9,-9.9,-3.8,0.63,Low
20040526,5,4,3.06,0.43,10.9,-2.9,-5.6,-0.1,0.8,Low
20040527,5,5,2.25,2.68,4.4,-2.1,-4.5,0.4,0.92,Mid
20040528,5,8,2.28,1.91,0,-4.4,-6.2,-2.6,0.99,High
20040529,5,7,3.51,0,3.6,-6.8,-8.9,-4.7,0.95,Mid
20040530,5,1,4.1,0,15.3,-4.3,-8.7,0.1,0.61,Low
20040531,5,5,3.18,1.44,8.9,-0.6,-4,2.8,0.76,Low
20040601,6,7,2.38,0.61,1.3,-2.4,-4.8,0,0.94,Mid
20040602,6,8,2.6,2.15,0,-3.4,-4.6,-2.1,0.98,High
20040603,6,8,2.16,1.68,0,-4,-4.8,-3.2,0.99,High
20040604,6,8,2.5,0.43,0,-2.9,-4.2,-1.6,0.98,High
20040605,6,8,2.83,1.86,6.3,-3,-4,-2,0.98,High
20040606,6,7,3.75,0.08,2.9,-3.8,-6.2,-1.3,0.98,High
20040607,6,1,4.09,0.25,14.9,-1.8,-4.7,1.1,0.76,Low
20040608,6,2,3.79,0,15.3,1.1,-1.1,3.2,0.78,Low
20040609,6,3,3.95,0,14.8,3.6,1.4,5.7,0.67,Low
20040610,6,5,3.72,0,12.4,5.9,3.3,8.5,0.58,Low
20040611,6,7,2.36,2.17,6.9,5,2.5,7.5,0.85,Low
20040612,6,7,2.17,2.22,3.4,0.9,-2.7,4.5,0.96,Mid
20040613,6,8,2.28,0.54,0,-4.2,-5.7,-2.7,0.98,High
